"","fec_ini_cdto2","fec_ini_cdto","rgo_edad","rgo_limite","B_activo","cdtos","clientes","cap_ini","cap_act","sdo_act","pgos_totales","pgos_sucursal","pgos_banco","pgos_otrocanal"
"5107","15-07-2019",2019-07-26,"25-34","(1000-2000]","Activo",1,1,561,561,0,0,0,0,0
"5108","15-07-2019",2019-07-26,"25-34","(1000-2000]","Inactivo",71,58,66730.62,0,0,68605.98,56458.29,10552.34,0
"5109","15-07-2019",2019-07-26,"25-34","(2000-5000]","Activo",3,1,888,645.2,2070.99,374.74,329.08,0,0
"5110","15-07-2019",2019-07-26,"25-34","(2000-5000]","Inactivo",40,34,66569.65,0,0,68995.46,64850.18,4142.28,0
"5111","15-07-2019",2019-07-26,"25-34","(5000+]","Inactivo",15,11,25522,0,0,25522,25522,0,0
"5112","15-07-2019",2019-07-26,"25-34","1000-","Inactivo",18,17,12475.32,0,0,12653.22,8885.94,2868.9,0
"5113","15-07-2019",2019-07-26,"35+","(1000-2000]","Activo",1,1,1050,1050,0,0,0,0,0
"5114","15-07-2019",2019-07-26,"35+","(1000-2000]","Inactivo",116,102,128316.66,0,0,131229.11,117767.91,10145.7,0
"5115","15-07-2019",2019-07-26,"35+","(2000-5000]","Inactivo",143,113,242239.93,0,0,246224.86,212053.17,30706.81,0
"5116","15-07-2019",2019-07-26,"35+","(5000+]","Inactivo",54,40,167885.83,0,0,170035.56,164127.6,4789.96,0
"5117","15-07-2019",2019-07-26,"35+","1000-","Inactivo",31,29,21833.03,0,0,22633.48,17635.75,3559.47,0
"5118","15-07-2019",2019-07-27,"18-24","(1000-2000]","Inactivo",7,5,4952.44,0,0,5461.6,5180.45,281.15,0
"5119","15-07-2019",2019-07-27,"18-24","(2000-5000]","Inactivo",3,3,5223.31,0,0,5223.31,5006.97,216.34,0
"5120","15-07-2019",2019-07-27,"18-24","1000-","Activo",1,1,648,648,1299.76,0,0,0,0
"5121","15-07-2019",2019-07-27,"18-24","1000-","Inactivo",4,2,1692.6,0,0,1872.63,1643.63,0,0
"5122","15-07-2019",2019-07-27,"25-34","(1000-2000]","Inactivo",71,66,76848.14,0,0,79456.32,68282.23,10240.37,0
"5123","15-07-2019",2019-07-27,"25-34","(2000-5000]","Inactivo",60,45,85943.33,0,0,88610.64,72914.47,8962.74,0
"5124","15-07-2019",2019-07-27,"25-34","(5000+]","Activo",2,1,5003.99,4407.36,13384.55,685.06,685.06,0,0
"5125","15-07-2019",2019-07-27,"25-34","(5000+]","Inactivo",8,6,27085.9,0,0,27443.23,26203.02,0,0
"5126","15-07-2019",2019-07-27,"25-34","1000-","Inactivo",27,26,19385.58,0,0,20086.65,17356.83,2608.1,0
"5127","15-07-2019",2019-07-27,"35+","(1000-2000]","Activo",3,3,4718.2,4596.19,2493.34,450,350,0,0
"5128","15-07-2019",2019-07-27,"35+","(1000-2000]","Inactivo",132,116,136898.88,0,0,141193.06,121184.12,16327.76,0
"5129","15-07-2019",2019-07-27,"35+","(2000-5000]","Inactivo",143,112,254406.72,0,0,258888,222230.7,33335.6,0
"5130","15-07-2019",2019-07-27,"35+","(5000+]","Activo",1,1,365,365,0,0,0,0,0
"5131","15-07-2019",2019-07-27,"35+","(5000+]","Inactivo",39,33,111811.49,0,0,113110.68,104797.48,8313.2,0
"5132","15-07-2019",2019-07-27,"35+","1000-","Inactivo",40,39,28195.74,0,0,29378.39,27027.45,1798,0
"5133","15-07-2019",2019-07-28,"18-24","(1000-2000]","Inactivo",9,5,6637.99,0,0,6663.58,5563.58,1100,0
"5134","15-07-2019",2019-07-28,"18-24","(2000-5000]","Inactivo",6,4,6655,0,0,6983.69,4013.55,89.78,0
"5135","15-07-2019",2019-07-28,"18-24","1000-","Inactivo",8,7,4544.96,0,0,4640.21,4412.21,228,0
"5136","15-07-2019",2019-07-28,"25-34","(1000-2000]","Inactivo",64,56,59353.75,0,0,62202.3,48211.47,10826.32,0
"5137","15-07-2019",2019-07-28,"25-34","(2000-5000]","Inactivo",56,41,71021.6,0,0,72660.04,61522.65,10985.58,0
"5138","15-07-2019",2019-07-28,"25-34","(5000+]","Inactivo",2,1,7500,0,0,7500,7500,0,0
"5139","15-07-2019",2019-07-28,"25-34","1000-","Inactivo",41,38,27496.43,0,0,28967.81,21604.41,3043.54,0
"5140","15-07-2019",2019-07-28,"35+","(1000-2000]","Activo",1,1,1745.52,1745.52,0,0,0,0,0
"5141","15-07-2019",2019-07-28,"35+","(1000-2000]","Inactivo",128,115,137177.46,0,0,140543.74,119254.99,18661.13,0
"5142","15-07-2019",2019-07-28,"35+","(2000-5000]","Activo",1,1,3547.48,3547.48,0,0,0,0,0
"5143","15-07-2019",2019-07-28,"35+","(2000-5000]","Inactivo",123,101,212523.87,0,0,216683.3,185769.81,27983.91,0
"5144","15-07-2019",2019-07-28,"35+","(5000+]","Inactivo",46,30,113339.58,0,0,114446.54,111398.79,2000,0
"5145","15-07-2019",2019-07-28,"35+","1000-","Inactivo",33,32,25248.82,0,0,26522.85,21160.97,2374.68,0
"5146","15-07-2019",2019-07-29,"18-24","(1000-2000]","Inactivo",4,3,3335.8,0,0,3339.59,3339.59,0,0
"5147","15-07-2019",2019-07-29,"18-24","(2000-5000]","Inactivo",3,3,9293.36,0,0,9293.36,9293.36,0,0
"5148","15-07-2019",2019-07-29,"18-24","1000-","Inactivo",4,3,2128,0,0,2149.14,2149.14,0,0
"5149","15-07-2019",2019-07-29,"25-34","(1000-2000]","Inactivo",44,38,41872.53,0,0,42881.08,37713.48,4111.84,0
"5150","15-07-2019",2019-07-29,"25-34","(2000-5000]","Activo",1,1,2939.28,2910.13,5483.5,500,0,0,0
"5151","15-07-2019",2019-07-29,"25-34","(2000-5000]","Inactivo",40,31,61425.1,0,0,62568.12,57741.6,2114.34,0
"5152","15-07-2019",2019-07-29,"25-34","(5000+]","Inactivo",8,7,24023.94,0,0,25357.79,22650.36,0,0
"5153","15-07-2019",2019-07-29,"25-34","1000-","Activo",1,1,160,160,325.69,0,0,0,0
"5154","15-07-2019",2019-07-29,"25-34","1000-","Inactivo",13,12,8192.74,0,0,8768.9,4608.82,3567.69,0
"5155","15-07-2019",2019-07-29,"35+","(1000-2000]","Inactivo",88,76,95593.55,0,0,97712.81,82358.07,13912.09,0
"5156","15-07-2019",2019-07-29,"35+","(2000-5000]","Inactivo",99,80,195158.73,0,0,199761.58,180591.03,19170.55,0
"5157","15-07-2019",2019-07-29,"35+","(5000+]","Inactivo",43,28,93661,0,0,93785.78,88942.79,4842.99,0
"5158","15-07-2019",2019-07-29,"35+","1000-","Inactivo",33,33,24527.79,0,0,25669.59,20248.8,5420.79,0
"5159","15-07-2019",2019-07-30,"18-24","(1000-2000]","Inactivo",4,3,4006.2,0,0,4155,2835,1320,0
"5160","15-07-2019",2019-07-30,"18-24","(2000-5000]","Inactivo",1,1,1944,0,0,2063.55,2063.55,0,0
"5161","15-07-2019",2019-07-30,"18-24","1000-","Inactivo",14,11,8036.76,0,0,8488.58,6998.49,1255,0
"5162","15-07-2019",2019-07-30,"25-34","(1000-2000]","Activo",2,2,1039,1039,0,0,0,0,0
"5163","15-07-2019",2019-07-30,"25-34","(1000-2000]","Inactivo",77,62,67734.18,0,0,70000.17,59624.47,7693.14,0
"5164","15-07-2019",2019-07-30,"25-34","(2000-5000]","Activo",4,3,7384.07,7384.07,7612.86,0,0,0,0
"5165","15-07-2019",2019-07-30,"25-34","(2000-5000]","Inactivo",47,38,58790.87,0,0,60072.39,56066.15,3112.54,0
"5166","15-07-2019",2019-07-30,"25-34","(5000+]","Inactivo",9,7,26431.5,0,0,26512.31,26179.28,333.03,0
"5167","15-07-2019",2019-07-30,"25-34","1000-","Activo",1,1,500,500,919.3,130,0,0,0
"5168","15-07-2019",2019-07-30,"25-34","1000-","Inactivo",28,24,16730.43,0,0,17536.43,14856.93,450,0
"5169","15-07-2019",2019-07-30,"35+","(1000-2000]","Inactivo",114,98,111035.52,0,0,114031.39,97625.19,16236.03,0
"5170","15-07-2019",2019-07-30,"35+","(2000-5000]","Activo",2,1,2331.52,1919.38,5955.67,520,0,500,0
"5171","15-07-2019",2019-07-30,"35+","(2000-5000]","Inactivo",124,99,202730.15,0,0,208553.84,180089.75,25341.72,0
"5172","15-07-2019",2019-07-30,"35+","(5000+]","Inactivo",38,28,117834.08,0,0,119780.43,117852.6,692.83,0
"5173","15-07-2019",2019-07-30,"35+","1000-","Inactivo",31,27,20995.45,0,0,22077.1,17652.33,1911.34,0
"5174","15-07-2019",2019-07-31,"18-24","(1000-2000]","Inactivo",7,6,5928.08,0,0,6180.25,5274.01,600,0
"5175","15-07-2019",2019-07-31,"18-24","(2000-5000]","Inactivo",6,4,10047.36,0,0,10398.68,8478.4,1063,0
"5176","15-07-2019",2019-07-31,"18-24","(5000+]","Inactivo",2,1,7500,0,0,7500,7500,0,0
"5177","15-07-2019",2019-07-31,"18-24","1000-","Inactivo",5,5,3115.8,0,0,3494.46,3494.46,0,0
"5178","15-07-2019",2019-07-31,"25-34","(1000-2000]","Inactivo",60,51,55913.34,0,0,58010.69,52309.73,4210.7,0
"5179","15-07-2019",2019-07-31,"25-34","(2000-5000]","Inactivo",41,29,58099.53,0,0,59420.31,54200.16,4014.65,0
"5180","15-07-2019",2019-07-31,"25-34","(5000+]","Inactivo",11,9,26262.6,0,0,26373.13,26373.13,0,0
"5181","15-07-2019",2019-07-31,"25-34","1000-","Inactivo",18,15,11941.41,0,0,12501.42,9522.25,2344.17,0
"5182","15-07-2019",2019-07-31,"35+","(1000-2000]","Activo",1,1,1463.68,1463.68,0,0,0,0,0
"5183","15-07-2019",2019-07-31,"35+","(1000-2000]","Inactivo",127,106,134912.51,0,0,139002.86,119030.92,17467.92,0
"5184","15-07-2019",2019-07-31,"35+","(2000-5000]","Activo",1,1,427.36,213.68,605.64,236.49,236.49,0,0
"5185","15-07-2019",2019-07-31,"35+","(2000-5000]","Inactivo",152,114,241050.72,0,0,245744.02,219127.65,24944.37,0
"5186","15-07-2019",2019-07-31,"35+","(5000+]","Activo",1,1,4188,4188,0,0,0,0,0
"5187","15-07-2019",2019-07-31,"35+","(5000+]","Inactivo",38,26,91593,0,0,91908.39,88589.03,3319.36,0
"5188","15-07-2019",2019-07-31,"35+","1000-","Inactivo",41,39,27336.92,0,0,27897.02,24512.52,2455,0
"5189","15-07-2020",2020-07-01,"18-24","(1000-2000]","Inactivo",1,1,1043,0,0,1043.91,1043.03,0,0
"5190","15-07-2020",2020-07-01,"18-24","(2000-5000]","Inactivo",2,1,2313,0,0,2313,1358.85,953.94,0
"5191","15-07-2020",2020-07-01,"18-24","1000-","Inactivo",1,1,980,0,0,981.52,978.52,0,0
"5192","15-07-2020",2020-07-01,"25-34","(1000-2000]","Inactivo",29,24,26965,0,0,27878.66,18593.35,5334.54,2623.92
"5193","15-07-2020",2020-07-01,"25-34","(2000-5000]","Inactivo",9,8,15590,0,0,15709.23,10145.26,3588.17,5.46
"5194","15-07-2020",2020-07-01,"25-34","(5000+]","Inactivo",7,5,22199,0,0,22219.48,12277.86,9941.62,0
"5195","15-07-2020",2020-07-01,"25-34","1000-","Inactivo",8,8,5867,0,0,5940.97,3258.58,488.37,650
"5196","15-07-2020",2020-07-01,"35+","(1000-2000]","Inactivo",33,29,30535.48,0,0,31359.57,18008.78,11030.28,1367.26
"5197","15-07-2020",2020-07-01,"35+","(2000-5000]","Inactivo",43,36,92610.74,0,0,94010.11,76024,16876.47,1101.27
"5198","15-07-2020",2020-07-01,"35+","(5000+]","Inactivo",26,20,96078,0,0,98452.16,75600.02,20389.81,2461.99
"5199","15-07-2020",2020-07-01,"35+","1000-","Inactivo",8,8,5115,0,0,5194.08,3044.95,1105.27,941.95
"5200","15-07-2020",2020-07-02,"18-24","(2000-5000]","Inactivo",1,1,329,0,0,329,194.15,134.85,0
"5201","15-07-2020",2020-07-02,"18-24","(5000+]","Inactivo",4,1,5062,0,0,5066.42,4366.42,0,700
"5202","15-07-2020",2020-07-02,"25-34","(1000-2000]","Inactivo",20,19,19789.99,0,0,20455.08,9679.56,8974.91,920
"5203","15-07-2020",2020-07-02,"25-34","(2000-5000]","Inactivo",23,16,47615.64,0,0,47872.56,38163.95,9706.25,0
"5204","15-07-2020",2020-07-02,"25-34","(5000+]","Inactivo",9,8,36265.84,0,0,36729.21,29064.87,7663.6,0
"5205","15-07-2020",2020-07-02,"25-34","1000-","Inactivo",8,7,4387,0,0,4388.33,3576.78,611.34,200
"5206","15-07-2020",2020-07-02,"35+","(1000-2000]","Inactivo",34,31,34535.56,0,0,34707.33,26693.45,7573.57,370
"5207","15-07-2020",2020-07-02,"35+","(2000-5000]","Inactivo",46,40,87280.19,0,0,88119.05,69826.47,16772.82,1512
"5208","15-07-2020",2020-07-02,"35+","(5000+]","Inactivo",30,24,117314.36,0,0,118621.01,61464.47,57154.54,0
"5209","15-07-2020",2020-07-02,"35+","1000-","Inactivo",16,15,10475,0,0,10824.97,6836.07,3093.5,895.3
"5210","15-07-2020",2020-07-03,"18-24","(1000-2000]","Inactivo",2,2,2900,0,0,2903.29,1814.27,1089.02,0
"5211","15-07-2020",2020-07-03,"18-24","(2000-5000]","Inactivo",1,1,308,0,0,308,181.79,126.21,0
"5212","15-07-2020",2020-07-03,"18-24","1000-","Inactivo",1,1,850,0,0,850,849.67,0,0
"5213","15-07-2020",2020-07-03,"25-34","(1000-2000]","Inactivo",25,19,23499.34,0,0,24074.03,16940.49,6499.2,300.91
"5214","15-07-2020",2020-07-03,"25-34","(2000-5000]","Inactivo",30,24,39086.52,0,0,39472.25,35621.72,3845.67,0
"5215","15-07-2020",2020-07-03,"25-34","(5000+]","Inactivo",8,5,26677.2,0,0,26685.26,18405.84,8278.83,0
"5216","15-07-2020",2020-07-03,"25-34","1000-","Inactivo",10,10,7062,0,0,7216.61,4747.75,2235.68,232
"5217","15-07-2020",2020-07-03,"35+","(1000-2000]","Activo",1,1,81,81,0,0,0,0,0
"5218","15-07-2020",2020-07-03,"35+","(1000-2000]","Inactivo",37,32,44132.61,0,0,45754.61,26524.82,14655.51,681.93
"5219","15-07-2020",2020-07-03,"35+","(2000-5000]","Inactivo",73,59,126169.09,0,0,128003.87,100148.42,23486.86,3168.32
"5220","15-07-2020",2020-07-03,"35+","(5000+]","Activo",1,1,1775.52,1775.52,0,0,0,0,0
"5221","15-07-2020",2020-07-03,"35+","(5000+]","Inactivo",42,29,133436.01,0,0,134961.92,100192.87,28505.43,3000.15
"5222","15-07-2020",2020-07-03,"35+","1000-","Inactivo",22,20,14669.7,0,0,14939.18,10268.78,4061.99,0
"5223","15-07-2020",2020-07-04,"18-24","(1000-2000]","Inactivo",10,7,8297,0,0,8473.3,5956.18,2515.34,0
"5224","15-07-2020",2020-07-04,"18-24","(2000-5000]","Inactivo",1,1,272,0,0,288.04,136.14,0,0
"5225","15-07-2020",2020-07-04,"25-34","(1000-2000]","Inactivo",38,32,34781.2,0,0,35938.11,25871.66,8652.29,460
"5226","15-07-2020",2020-07-04,"25-34","(2000-5000]","Activo",2,1,3877,3597.83,2253.84,300,300,0,0
"5227","15-07-2020",2020-07-04,"25-34","(2000-5000]","Inactivo",32,26,51749.99,0,0,52832.42,36534.07,12971.63,3056.7
"5228","15-07-2020",2020-07-04,"25-34","(5000+]","Inactivo",10,6,30391,0,0,31016.34,30220.89,794.92,0
"5229","15-07-2020",2020-07-04,"25-34","1000-","Activo",1,1,688,288.6,449.43,439.3,0,439.3,0
"5230","15-07-2020",2020-07-04,"25-34","1000-","Inactivo",20,20,13654.4,0,0,14025.98,8523.59,4358.26,750.4
"5231","15-07-2020",2020-07-04,"35+","(1000-2000]","Inactivo",46,44,48496.5,0,0,49466.45,35893.93,11756.09,0
"5232","15-07-2020",2020-07-04,"35+","(2000-5000]","Activo",2,1,1905,476.25,624.51,1573.13,0,1573.13,0
"5233","15-07-2020",2020-07-04,"35+","(2000-5000]","Inactivo",92,65,135336.31,0,0,136890.75,118160.37,17207.2,1023.47
"5234","15-07-2020",2020-07-04,"35+","(5000+]","Activo",1,1,11852.5,11852.5,0,0,0,0,0
"5235","15-07-2020",2020-07-04,"35+","(5000+]","Inactivo",39,29,129708.18,0,0,131854.29,103742.57,28096.38,11.57
"5236","15-07-2020",2020-07-04,"35+","1000-","Inactivo",22,20,14073.44,0,0,14324.18,9138.25,4286.99,582.59
"5237","15-07-2020",2020-07-05,"18-24","(1000-2000]","Inactivo",4,4,5256,0,0,5721.54,3541.26,761.42,800
"5238","15-07-2020",2020-07-05,"18-24","(2000-5000]","Inactivo",3,2,5750,0,0,5945.26,1143.61,4801,0
"5239","15-07-2020",2020-07-05,"18-24","(5000+]","Inactivo",1,1,899,0,0,899,889.51,9.49,0
"5240","15-07-2020",2020-07-05,"25-34","(1000-2000]","Activo",1,1,1116,837,1339.33,306.87,306,0,0
"5241","15-07-2020",2020-07-05,"25-34","(1000-2000]","Inactivo",49,36,41045,0,0,42009.43,35414.26,5267.12,1050.92
"5242","15-07-2020",2020-07-05,"25-34","(2000-5000]","Inactivo",24,23,40092.58,0,0,40371.64,35520.88,4587.37,259.06
"5243","15-07-2020",2020-07-05,"25-34","(5000+]","Inactivo",14,8,34217,0,0,34328.03,25190.17,6935.78,2200
"5244","15-07-2020",2020-07-05,"25-34","1000-","Inactivo",15,14,10755,0,0,10833.65,7516.26,3125.93,0
"5245","15-07-2020",2020-07-05,"35+","(1000-2000]","Inactivo",35,32,36031.76,0,0,36975.4,25441.73,8711.1,2289.35
"5246","15-07-2020",2020-07-05,"35+","(2000-5000]","Activo",2,2,6749,6749,0,0,0,0,0
"5247","15-07-2020",2020-07-05,"35+","(2000-5000]","Inactivo",60,47,111935.53,0,0,113629.62,80819.83,26393.27,6013.61
"5248","15-07-2020",2020-07-05,"35+","(5000+]","Inactivo",32,21,82842.86,0,0,83419.28,69415.99,14001.33,0.19
"5249","15-07-2020",2020-07-05,"35+","1000-","Inactivo",14,14,8700.76,0,0,8911.55,6595.95,1561.42,383
"5250","15-07-2020",2020-07-06,"18-24","(1000-2000]","Inactivo",7,7,7773,0,0,7858.96,7285.53,231.07,341.13
"5251","15-07-2020",2020-07-06,"18-24","(2000-5000]","Inactivo",7,6,12084.99,0,0,12390.71,9470.77,2919.69,0
"5252","15-07-2020",2020-07-06,"25-34","(1000-2000]","Inactivo",89,76,95450.03,0,0,96753.98,72321.8,22937.04,299.97
"5253","15-07-2020",2020-07-06,"25-34","(2000-5000]","Inactivo",118,76,184962.82,0,0,187700.82,139388.53,35547.63,9432.09
"5254","15-07-2020",2020-07-06,"25-34","(5000+]","Inactivo",35,19,91982.19,0,0,92736.97,68922.2,23814.41,0
"5255","15-07-2020",2020-07-06,"25-34","1000-","Inactivo",28,23,17350.32,0,0,17555.9,12099.37,5159.35,294.73
"5256","15-07-2020",2020-07-06,"35+","(1000-2000]","Inactivo",104,85,105270.39,0,0,107434.5,70945.28,34704.9,1293.7
"5257","15-07-2020",2020-07-06,"35+","(2000-5000]","Activo",2,2,3844,3844,0,0,0,0,0
"5258","15-07-2020",2020-07-06,"35+","(2000-5000]","Inactivo",195,136,340019.05,0,0,342662.09,282059.46,56050.39,4138.03
"5259","15-07-2020",2020-07-06,"35+","(5000+]","Inactivo",91,62,289916.63,0,0,293975.12,250355.64,39060.95,4552.85
"5260","15-07-2020",2020-07-06,"35+","1000-","Inactivo",30,28,19234.24,0,0,19744.16,14425.8,4699.81,4.4
"5261","15-07-2020",2020-07-07,"18-24","(1000-2000]","Inactivo",13,10,11059.44,0,0,11214.28,5563.12,3853.48,246.45
"5262","15-07-2020",2020-07-07,"18-24","(2000-5000]","Inactivo",7,5,6969,0,0,7200.92,4044.72,1402.48,1752.72
"5263","15-07-2020",2020-07-07,"18-24","1000-","Inactivo",1,1,600,0,0,600,600,0,0
"5264","15-07-2020",2020-07-07,"25-34","(1000-2000]","Activo",2,2,1406,1406,2165.9,0,0,0,0
"5265","15-07-2020",2020-07-07,"25-34","(1000-2000]","Inactivo",84,65,73955.18,0,0,75748.65,56337.02,15287.47,1547.31
"5266","15-07-2020",2020-07-07,"25-34","(2000-5000]","Inactivo",63,42,91826.79,0,0,93120.86,65718.18,23834.73,3118
"5267","15-07-2020",2020-07-07,"25-34","(5000+]","Inactivo",28,17,69405,0,0,69505.1,53150.06,16351.88,0
"5268","15-07-2020",2020-07-07,"25-34","1000-","Inactivo",25,23,16863.4,0,0,17404.73,10154.95,5118.52,1063.37
"5269","15-07-2020",2020-07-07,"35+","(1000-2000]","Inactivo",95,73,93213.3,0,0,95128.03,72032.1,19054.76,2808.84
"5270","15-07-2020",2020-07-07,"35+","(2000-5000]","Activo",1,1,395,169.99,221.38,253.87,0,253.87,0
"5271","15-07-2020",2020-07-07,"35+","(2000-5000]","Inactivo",168,112,273200.54,0,0,278530.95,213274.76,60454.39,2463.48
"5272","15-07-2020",2020-07-07,"35+","(5000+]","Inactivo",95,64,300075.64,0,0,301631.46,247327.72,46715.26,1647.9
"5273","15-07-2020",2020-07-07,"35+","1000-","Inactivo",29,26,19866.8,0,0,20544.94,11950.05,5737.41,2164.25
"5274","15-07-2020",2020-07-08,"18-24","(1000-2000]","Inactivo",6,6,7540,0,0,7660.29,5907.09,1751.63,0.78
"5275","15-07-2020",2020-07-08,"18-24","(2000-5000]","Inactivo",7,4,6595,0,0,6646.26,6370.7,275.02,0
"5276","15-07-2020",2020-07-08,"18-24","1000-","Inactivo",5,4,3270.44,0,0,3332.69,2056.92,975.77,300
"5277","15-07-2020",2020-07-08,"25-34","(1000-2000]","Inactivo",82,72,84604.05,0,0,86254.42,55524.91,25383.63,3572.57
"5278","15-07-2020",2020-07-08,"25-34","(2000-5000]","Activo",1,1,2148.96,2148.96,2987.98,0.71,0,0.71,0
"5279","15-07-2020",2020-07-08,"25-34","(2000-5000]","Inactivo",118,71,171129.79,0,0,172680.38,127922.37,39079.31,3066.48
"5280","15-07-2020",2020-07-08,"25-34","(5000+]","Inactivo",34,23,112978.5,0,0,114595.52,77213.3,37315.59,66.13
"5281","15-07-2020",2020-07-08,"25-34","1000-","Inactivo",30,24,17750.29,0,0,18040.46,8173.8,7605.12,290
"5282","15-07-2020",2020-07-08,"35+","(1000-2000]","Inactivo",179,158,191072.62,0,0,195687.8,132080.23,54023.19,7922.51
"5283","15-07-2020",2020-07-08,"35+","(2000-5000]","Inactivo",285,200,500694.71,0,0,509685.83,348480.13,144703.86,15727.97
"5284","15-07-2020",2020-07-08,"35+","(5000+]","Activo",2,2,5262.98,5262.98,0,0,0,0,0
"5285","15-07-2020",2020-07-08,"35+","(5000+]","Inactivo",126,81,321439.23,0,0,323592.16,279338.29,39862.56,2601.09
"5286","15-07-2020",2020-07-08,"35+","1000-","Inactivo",43,39,30753.56,0,0,31290.7,18322.89,11787.54,786.43
"5287","15-07-2020",2020-07-09,"18-24","(1000-2000]","Inactivo",11,8,8703.88,0,0,8966.66,7264.84,1617.42,84.4
"5288","15-07-2020",2020-07-09,"18-24","(2000-5000]","Inactivo",3,2,3132,0,0,3132,3131.62,0.06,0
"5289","15-07-2020",2020-07-09,"18-24","(5000+]","Inactivo",2,1,5350,0,0,5350,5350,0,0
"5290","15-07-2020",2020-07-09,"18-24","1000-","Inactivo",5,3,3409,0,0,3525.41,1531.36,1992.9,0
"5291","15-07-2020",2020-07-09,"25-34","(1000-2000]","Activo",1,1,23.9,23.9,0,0,0,0,0
"5292","15-07-2020",2020-07-09,"25-34","(1000-2000]","Inactivo",78,68,71172.2,0,0,72940.09,49730.84,19157.41,2690.98
"5293","15-07-2020",2020-07-09,"25-34","(2000-5000]","Activo",1,1,791,503.79,789.79,315.44,315.44,0,0
"5294","15-07-2020",2020-07-09,"25-34","(2000-5000]","Inactivo",90,59,133404.42,0,0,136204.33,97812.37,31020.55,3289.13
"5295","15-07-2020",2020-07-09,"25-34","(5000+]","Inactivo",30,19,95329,0,0,95374.93,74411.88,20957.55,3.84
"5296","15-07-2020",2020-07-09,"25-34","1000-","Activo",1,1,850,390.61,536.63,600,0,600,0
"5297","15-07-2020",2020-07-09,"25-34","1000-","Inactivo",20,17,13608.08,0,0,13992.39,7288.29,5564.93,1138
"5298","15-07-2020",2020-07-09,"35+","(1000-2000]","Inactivo",128,106,124023.87,0,0,127684.38,88022.46,33231.91,1020.56
"5299","15-07-2020",2020-07-09,"35+","(2000-5000]","Activo",1,1,1766,1766,0,0,0,0,0
"5300","15-07-2020",2020-07-09,"35+","(2000-5000]","Inactivo",210,155,329540.21,0,0,335563.96,232957.41,94964.38,5138.36
"5301","15-07-2020",2020-07-09,"35+","(5000+]","Activo",2,1,3920,3920,0,0,0,0,0
"5302","15-07-2020",2020-07-09,"35+","(5000+]","Inactivo",103,71,269367.92,0,0,272708.51,225094.56,42673.07,9.16
"5303","15-07-2020",2020-07-09,"35+","1000-","Inactivo",32,28,22198.69,0,0,22984.72,9949.6,10173.21,2859.72
"5304","15-07-2020",2020-07-10,"18-24","(1000-2000]","Inactivo",15,10,11356.12,0,0,11768.01,6181.85,4760.42,825.06
"5305","15-07-2020",2020-07-10,"18-24","(2000-5000]","Inactivo",9,5,10357,0,0,10508.3,9483.58,1024.72,0
"5306","15-07-2020",2020-07-10,"18-24","1000-","Inactivo",7,7,5274.64,0,0,5616.85,3221.77,1821.23,0
"5307","15-07-2020",2020-07-10,"25-34","(1000-2000]","Activo",1,1,1323,1323,0,0,0,0,0
"5308","15-07-2020",2020-07-10,"25-34","(1000-2000]","Inactivo",97,81,88736,0,0,90264.29,63814.32,24620.21,1018.45
"5309","15-07-2020",2020-07-10,"25-34","(2000-5000]","Inactivo",90,64,122063.46,0,0,122477.39,97163.41,23872.2,1263.84
"5310","15-07-2020",2020-07-10,"25-34","(5000+]","Inactivo",40,25,97038.9,0,0,98325.3,78695.74,16486.38,0
"5311","15-07-2020",2020-07-10,"25-34","1000-","Activo",2,2,241,168.87,265.61,79.2,18,61.2,0
"5312","15-07-2020",2020-07-10,"25-34","1000-","Inactivo",35,32,25070.46,0,0,25424.49,18148.54,6814.77,433.52
"5313","15-07-2020",2020-07-10,"35+","(1000-2000]","Inactivo",142,117,146123.33,0,0,149488.91,98889.48,42332.51,7171.76
"5314","15-07-2020",2020-07-10,"35+","(2000-5000]","Activo",1,1,3460.16,3460.16,0,0,0,0,0
"5315","15-07-2020",2020-07-10,"35+","(2000-5000]","Inactivo",229,163,350572.96,0,0,354801.65,270865.57,70056.72,11714.08
"5316","15-07-2020",2020-07-10,"35+","(5000+]","Activo",3,1,5023,4786.93,6528.78,400,0,0,0
"5317","15-07-2020",2020-07-10,"35+","(5000+]","Inactivo",128,82,402763.02,0,0,406046.65,320804.57,85190.06,19.32
"5318","15-07-2020",2020-07-10,"35+","1000-","Inactivo",38,36,26351.47,0,0,26747.02,18316.58,7234.2,293.53
"5319","15-07-2020",2020-07-11,"18-24","(1000-2000]","Inactivo",11,9,9141,0,0,9514.56,6484.49,2678.41,350
"5320","15-07-2020",2020-07-11,"18-24","(2000-5000]","Inactivo",7,5,14069,0,0,14394.85,7494.17,6900.14,0
"5321","15-07-2020",2020-07-11,"18-24","(5000+]","Inactivo",3,2,8770,0,0,9225.84,9225.84,0,0
"5322","15-07-2020",2020-07-11,"18-24","1000-","Inactivo",7,5,3989.6,0,0,4131.34,3305.91,825.1,0
"5323","15-07-2020",2020-07-11,"25-34","(1000-2000]","Activo",1,1,1040,1040,1666.99,1.51,0,1.51,0
"5324","15-07-2020",2020-07-11,"25-34","(1000-2000]","Inactivo",109,84,91689.02,0,0,93585.12,66604.92,24433.33,1212.53
"5325","15-07-2020",2020-07-11,"25-34","(2000-5000]","Activo",2,2,2900.28,1760.4,1293.22,1474.09,500,72.63,0
