"","cliente","fecha","pago","id_sucursal","hora"
"38964",8348,2018-04-03,0,1,9
"38965",7895,2018-05-12,0,1,8
"38966",8558,2017-10-19,0,1,15
"38967",8272,2017-11-24,0,1,10
"38968",8752,2018-04-17,300,1,12
"38969",8545,2018-07-16,0,1,13
"38970",8209,2018-05-10,0,1,8
"38971",8473,2018-03-28,500,1,9
"38972",8651,2018-01-05,0,1,14
"38973",8016,2017-10-26,0,1,12
"38974",8419,2017-11-04,0,1,15
"38975",8545,2018-07-04,0,1,12
"38976",8581,2018-05-31,0,1,8
"38977",8617,2018-02-20,0,1,12
"38978",7521,2018-01-28,0,1,11
"38979",8016,2017-11-07,0,1,14
"38980",7656,2018-03-13,0,1,16
"38981",8497,2018-05-09,0,1,9
"38982",8590,2018-06-04,220.26,1,8
"38983",8256,2018-06-25,0,1,8
"38984",8331,2018-06-30,0,1,8
"38985",8617,2017-11-11,0,1,14
"38986",8503,2018-01-16,536.02,1,17
"38987",7656,2018-06-30,0,1,7
"38988",8545,2018-04-29,0,1,12
"38989",7895,2018-03-15,0,1,9
"38990",8048,2017-11-16,400,1,10
"38991",8724,2018-03-28,0,1,10
"38992",8478,2018-05-19,0,1,12
"38993",8724,2018-01-27,0,1,14
"38994",8478,2018-04-29,0,1,14
"38995",7669,2018-03-20,0,1,9
"38996",8724,2018-04-03,0,1,9
"38997",8753,2018-03-31,0,1,10
"38998",8497,2018-06-05,0,1,7
"38999",8451,2018-02-19,0,1,11
"39000",8067,2018-07-15,0,1,10
"39001",8195,2017-10-28,0,1,12
"39002",8216,2018-06-28,0,1,7
"39003",8556,2018-04-07,0,1,9
"39004",8366,2018-05-14,0,1,10
"39005",8642,2018-06-04,0,1,8
"39006",8136,2018-07-17,0,1,8
"39007",7962,2018-01-04,0,1,15
"39008",8754,2018-03-13,0,1,11
"39009",7521,2017-09-23,0,1,10
"39010",8366,2017-12-20,0,1,15
"39011",8419,2018-01-22,0,1,15
"39012",8343,2018-04-03,0,1,9
"39013",8349,2018-01-28,0,1,15
"39014",7521,2017-09-30,0,1,10
"39015",8556,2017-11-11,0,1,11
"39016",7584,2017-10-25,0,1,10
"39017",7584,2017-10-25,0,1,11
"39018",8497,2018-07-27,0,1,15
"39019",8756,2017-10-25,350,1,12
"39020",8757,2017-10-05,0,1,12
"39021",7658,2018-04-30,0,1,9
"39022",8299,2018-05-15,0,1,9
"39023",8758,2018-02-21,0,1,9
"39024",8670,2018-05-12,2031.61,1,9
"39025",8545,2018-04-02,0,1,12
"39026",8759,2017-12-04,0,1,11
"39027",8204,2018-07-25,0,1,9
"39028",7882,2017-09-29,0,1,16
"39029",8282,2018-02-11,0,1,13
"39030",7895,2018-03-10,0,1,13
"39031",8658,2018-05-19,0,1,10
"39032",8282,2018-07-08,0,1,10
"39033",8272,2018-03-21,0,1,9
"39034",8433,2018-02-19,0,1,12
"39035",8237,2017-10-12,0,1,10
"39036",8558,2017-10-31,0,1,16
"39037",8299,2018-05-30,0,1,8
"39038",8348,2018-04-29,0,1,8
"39039",8249,2018-03-15,0,1,12
"39040",8209,2018-04-08,0,1,9
"39041",8433,2017-12-10,0,1,12
"39042",7909,2018-05-14,0,1,9
"39043",8272,2018-07-18,0,1,8
"39044",8299,2018-06-24,0,1,8
"39045",8262,2018-02-03,0,1,13
"39046",8291,2018-03-25,0,1,9
"39047",8473,2018-01-25,500,1,12
"39048",8262,2018-06-02,0,1,13
"39049",8016,2018-04-29,0,1,8
"39050",8269,2018-05-08,0,1,15
"39051",8761,2018-04-09,350,1,10
"39052",8153,2018-04-04,0,1,9
"39053",8478,2018-05-01,0,1,10
"39054",8269,2018-04-03,0,1,16
"39055",8249,2018-05-09,0,1,12
"39056",8016,2018-04-24,0,1,10
"39057",7656,2018-06-03,0,1,7
"39058",8616,2018-04-13,484.91,1,12
"39059",8349,2018-07-02,0,1,11
"39060",8670,2018-04-29,0,1,9
"39061",8594,2017-12-19,0,1,14
"39062",7925,2018-04-17,0,1,11
"39063",8048,2017-09-26,0,1,10
"39064",8506,2018-04-05,0,1,10
"39065",8583,2018-01-29,300,1,10
"39066",8244,2018-04-13,0,1,13
"39067",8497,2018-07-03,0,1,7
"39068",8348,2017-10-26,0,1,13
"39069",8067,2017-10-26,0,1,11
"39070",8478,2018-06-23,0,1,12
"39071",8617,2017-11-12,0,1,16
"39072",8658,2018-07-03,0,1,15
"39073",8209,2017-12-14,0,1,11
"39074",8628,2017-11-09,0,1,13
"39075",8764,2018-03-14,0,1,10
"39076",8617,2018-05-01,0,1,9
"39077",8766,2018-03-12,0,1,12
"39078",8642,2017-11-23,1000,1,13
"39079",8473,2018-03-05,0,1,11
"39080",8256,2018-07-03,0,1,8
"39081",7521,2017-10-28,0,1,10
"39082",7738,2017-11-08,0,1,14
"39083",8556,2018-04-13,0,1,9
"39084",8545,2018-06-25,0,1,14
"39085",8419,2018-01-05,0,1,15
"39086",8427,2018-03-18,0,1,11
"39087",8768,2018-02-12,0,1,15
"39088",7584,2017-12-18,0,1,10
"39089",7656,2018-07-17,0,1,7
"39090",8249,2018-04-26,0,1,13
"39091",8769,2018-04-14,1456.44,1,14
"39092",8332,2018-01-17,0,1,12
"39093",8648,2018-04-25,0,1,11
"39094",8349,2018-02-19,0,1,14
"39095",8756,2017-10-13,250,1,13
"39096",8617,2017-11-22,0,1,15
"39097",8748,2017-12-05,0,1,17
"39098",8336,2018-07-09,0,1,9
"39099",8495,2017-11-28,0,1,13
"39100",7584,2018-03-04,0,1,12
"39101",8581,2018-05-17,0,1,8
"39102",7895,2018-05-01,0,1,9
"39103",8477,2018-04-02,500,1,9
"39104",8300,2018-04-29,0,1,8
"39105",8451,2018-03-10,0,1,11
"39106",8766,2018-02-04,0,1,12
"39107",8262,2018-02-25,0,1,15
"39108",8067,2018-04-22,0,1,9
"39109",8754,2018-03-16,700,1,16
"39110",8617,2017-11-20,0,1,15
"39111",8455,2018-02-20,0,1,9
"39112",8545,2018-04-13,0,1,12
"39113",8153,2018-01-05,0,1,12
"39114",7738,2017-10-26,0,1,11
"39115",8754,2018-03-11,0,1,10
"39116",8545,2018-05-08,0,1,12
"39117",8545,2018-04-12,0,1,11
"39118",8478,2018-04-16,0,1,13
"39119",8533,2018-01-29,0,1,11
"39120",8291,2018-07-04,0,1,7
"39121",8637,2018-05-06,0,1,8
"39122",8545,2018-06-27,0,1,12
"39123",8687,2017-11-20,0,1,12
"39124",7521,2018-03-07,0,1,10
"39125",8768,2018-02-15,0,1,12
"39126",8677,2017-10-30,0,1,11
"39127",8269,2018-03-27,0,1,16
"39128",8299,2018-07-19,0,1,8
"39129",8405,2017-11-28,0,1,14
"39130",8670,2018-05-07,500,1,9
"39131",8658,2018-07-15,0,1,11
"39132",8048,2017-12-18,0,1,9
"39133",8758,2018-03-20,0,1,9
"39134",8360,2018-06-27,0,1,7
"39135",8748,2018-02-09,0,1,11
"39136",7747,2018-04-17,0,1,11
"39137",8451,2018-05-09,0,1,10
"39138",8262,2018-05-26,0,1,12
"39139",8348,2018-05-22,0,1,10
"39140",8581,2018-05-13,0,1,8
"39141",8249,2018-02-01,0,1,11
"39142",8048,2018-01-04,356,1,12
"39143",8240,2018-04-28,0,1,12
"39144",8509,2017-11-28,0,1,13
"39145",8275,2018-02-01,801.53,1,9
"39146",8545,2018-07-18,0,1,14
"39147",8773,NA,0,1,11
"39148",8249,2018-01-18,0,1,14
"39149",8774,2018-05-27,0,1,7
"39150",8749,2018-01-14,0,1,10
"39151",8637,2018-06-03,0,1,7
"39152",7521,2017-10-14,0,1,10
"39153",8299,2018-06-06,0,1,7
"39154",7521,2017-09-29,0,1,9
"39155",8774,2018-06-30,0,1,8
"39156",7521,2018-01-18,0,1,10
"39157",8768,2017-12-08,0,1,17
"39158",8563,2017-12-04,600,1,16
"39159",8545,2018-04-08,0,1,13
"39160",8776,2017-11-02,0,1,13
"39161",8332,2018-05-15,0,1,12
"39162",8340,2017-11-04,0,1,16
"39163",8699,2017-10-27,0,1,13
"39164",8249,2018-07-16,0,1,8
"39165",8541,2017-09-23,0,1,11
"39166",8731,2018-02-20,0,1,10
"39167",8249,2018-05-30,0,1,10
"39168",8000,2018-01-28,0,1,10
"39169",7946,2017-09-25,0,1,12
"39170",8658,2018-07-11,0,1,12
"39171",8613,2018-01-13,0,1,9
"39172",8359,2017-11-17,0,1,16
"39173",8672,2018-02-20,0,1,11
"39174",7669,2017-09-23,0,1,16
"39175",8208,2018-07-01,0,1,11
"39176",8488,2018-02-09,0,1,12
"39177",8348,2018-02-26,0,1,13
"39178",8433,2018-05-01,0,1,8
"39179",8204,2018-02-28,0,1,9
"39180",8556,2017-10-29,0,1,12
"39181",7508,2017-12-13,0,1,13
"39182",8332,2018-05-29,0,1,12
"39183",8249,2018-06-05,0,1,12
"39184",8687,2017-10-13,0,1,12
"39185",8556,2018-07-09,0,1,8
"39186",8556,2018-05-28,0,1,9
"39187",8545,2018-05-06,0,1,11
"39188",8545,2018-07-24,0,1,12
"39189",8749,2017-12-28,0,1,9
"39190",8478,2018-04-28,0,1,10
"39191",8556,2018-04-10,0,1,9
"39192",8556,2018-04-22,0,1,13
"39193",7521,2017-10-23,0,1,10
"39194",8711,2017-12-08,0,1,12
"39195",8733,2017-10-30,500,1,13
"39196",8332,2018-07-12,0,1,9
"39197",8256,2018-05-31,0,1,8
"39198",8665,2018-06-24,300,1,9
"39199",8340,2017-11-11,0,1,13
"39200",8542,2017-12-26,0,1,12
"39201",8611,2017-12-03,0,1,13
"39202",8699,2017-10-18,0,1,14
"39203",8349,2018-02-11,0,1,13
"39204",8695,2017-10-19,0,1,11
"39205",7840,2018-07-17,0,1,15
"39206",8551,2017-11-22,0,1,15
"39207",8332,2018-06-23,0,1,9
"39208",8359,2017-11-19,0,1,14
"39209",8617,2017-12-08,0,1,12
"39210",7895,2018-05-27,0,1,8
"39211",8419,2017-12-15,0,1,16
"39212",8758,2018-05-08,0,1,8
"39213",8558,2017-11-19,0,1,17
"39214",8348,2018-06-24,0,1,9
"39215",8269,2018-07-17,0,1,14
"39216",8495,2018-03-15,0,1,11
"39217",8000,2017-10-28,0,1,10
"39218",8153,2018-05-27,300,1,9
"39219",7508,2018-02-20,0,1,13
"39220",8556,2018-07-19,0,1,8
"39221",8617,2018-01-21,0,1,13
"39222",8556,2018-07-22,0,1,9
"39223",8617,2017-11-21,0,1,15
"39224",8617,2018-02-09,0,1,11
"39225",8701,2018-03-12,0,1,11
"39226",8637,2018-06-04,0,1,7
"39227",8478,2018-06-24,0,1,13
"39228",8478,2018-05-15,0,1,13
"39229",8637,2018-05-16,0,1,8
"39230",8637,2018-05-26,0,1,8
"39231",8299,2018-05-02,0,1,9
"39232",8249,2018-05-12,0,1,11
"39233",7521,2018-01-21,0,1,10
"39234",8596,2018-01-07,0,1,12
"39235",8545,2018-04-24,0,1,14
"39236",8336,2018-06-30,0,1,8
"39237",8056,2017-10-09,0,1,14
"39238",8075,2017-12-14,0,1,11
"39239",8617,2017-11-08,0,1,15
"39240",8641,2018-01-29,619.35,1,10
"39241",8451,2018-07-04,0,1,8
"39242",8617,2018-01-30,0,1,13
"39243",8208,2018-03-04,0,1,14
"39244",8262,2018-03-06,0,1,15
"39245",8539,2018-06-25,0,1,11
"39246",8556,2018-02-15,0,1,13
"39247",7656,2018-02-13,0,1,16
"39248",8332,2018-07-03,0,1,8
"39249",7656,2017-10-12,0,1,17
"39250",8067,2018-07-15,0,1,7
"39251",8348,2017-12-04,0,1,17
"39252",8433,2018-05-27,0,1,8
"39253",8000,2018-07-11,0,1,9
"39254",8249,2018-02-22,0,1,12
"39255",8545,2018-07-12,0,1,10
"39256",7534,2017-10-18,450,1,17
"39257",8556,2018-07-14,0,1,8
"39258",8000,2018-02-21,0,1,9
"39259",8262,2018-05-21,0,1,13
"39260",8153,2018-04-26,0,1,10
"39261",7521,2017-10-02,0,1,10
"39262",8545,2018-06-03,0,1,10
"39263",8545,2018-06-30,0,1,11
"39264",8545,2018-06-23,0,1,13
"39265",8617,2018-02-01,0,1,11
"39266",8768,2017-12-12,0,1,13
"39267",8637,2018-05-09,0,1,8
"39268",8000,2018-05-08,0,1,9
"39269",8651,2018-01-13,0,1,14
"39270",8577,2017-11-27,0,1,17
"39271",7658,2018-07-18,0,1,8
"39272",8769,2018-01-30,1578.72,1,9
"39273",7583,2018-01-29,0,1,9
"39274",8331,2018-04-29,0,1,9
"39275",8349,2018-06-25,0,1,11
"39276",7925,2018-05-08,0,1,9
"39277",8745,2017-11-26,0,1,16
"39278",7882,2017-10-11,0,1,20
"39279",8360,2018-07-01,0,1,7
"39280",8249,2018-04-28,0,1,14
"39281",8545,2018-06-05,0,1,10
"39282",8773,2018-05-22,53.57,1,10
"39283",8227,2018-05-26,0,1,10
"39284",8240,2018-04-07,0,1,9
"39285",8556,2018-06-26,0,1,8
"39286",7747,2017-11-08,0,1,12
"39287",8332,2017-10-24,0,1,14
"39288",7508,2018-03-15,529.63,1,9
"39289",8249,2018-05-14,0,1,9
"39290",8000,2018-07-25,0,1,9
"39291",8000,2017-10-26,0,1,10
"39292",7658,2018-04-22,0,1,9
"39293",8299,2018-07-09,0,1,9
"39294",8433,2017-11-04,0,1,13
"39295",8724,2017-11-26,0,1,10
"39296",8563,2017-11-14,981.64,1,16
"39297",8642,2018-07-04,436,1,9
"39298",7587,2018-05-26,0,1,9
"39299",8617,2017-12-17,0,1,14
"39300",8731,2018-02-28,0,1,11
"39301",8782,2018-03-19,255,1,12
"39302",8478,2018-07-03,0,1,12
"39303",8585,2018-03-05,0,1,11
"39304",8379,2017-12-07,0,1,13
"39305",8205,2017-09-25,0,1,10
"39306",8256,2018-02-14,0,1,11
"39307",8249,2018-07-24,0,1,8
"39308",7811,2017-10-18,0,1,14
"39309",8611,2017-12-20,0,1,15
"39310",8617,2018-04-04,0,1,10
"39311",8332,2017-12-29,0,1,15
"39312",8556,2017-10-21,0,1,11
"39313",8204,2018-01-28,0,1,9
"39314",8556,2018-07-26,0,1,8
"39315",8275,2018-02-22,0,1,15
"39316",8497,2018-05-26,0,1,8
"39317",8745,2017-11-24,0,1,12
"39318",8249,2018-07-04,0,1,9
"39319",7733,2017-11-16,0,1,10
"39320",8745,2017-12-13,0,1,12
"39321",8741,2018-01-07,0,1,13
"39322",8067,2018-01-30,0,1,9
"39323",8000,2018-02-28,0,1,9
"39324",8000,2018-04-22,0,1,9
"39325",7899,2018-03-13,0,1,9
"39326",7899,2018-01-25,0,1,9
"39327",8617,2018-05-16,0,1,12
"39328",8783,2018-04-08,300,1,8
"39329",8783,2017-11-05,100,1,14
"39330",8262,2018-05-22,0,1,14
"39331",8153,2018-05-01,0,1,9
"39332",8774,2018-07-10,0,1,8
"39333",8451,2017-10-17,100,1,17
"39334",8719,2018-07-09,0,1,11
"39335",8687,2017-10-07,0,1,11
"39336",8661,2018-04-04,400,1,9
"39337",8016,2018-05-22,0,1,10
"39338",8269,2018-07-15,0,1,12
"39339",8556,2018-06-05,0,1,8
"39340",8665,2018-05-27,300,1,9
"39341",8652,2017-11-10,0,1,13
"39342",7623,2018-05-09,500,1,9
"39343",7521,2017-10-12,0,1,11
"39344",8556,2018-07-17,0,1,7
"39345",8495,2018-07-03,0,1,12
"39346",8539,2018-06-27,0,1,9
"39347",8556,2018-03-03,0,1,11
"39348",8000,2018-07-18,0,1,8
"39349",8577,2018-04-15,0,1,9
"39350",7587,2018-05-28,0,1,9
"39351",8641,2018-01-21,300,1,9
"39352",8451,2018-04-10,0,1,9
"39353",8451,2018-06-28,0,1,8
"39354",8240,2018-02-24,0,1,11
"39355",8617,2017-10-26,0,1,15
"39356",8332,2018-06-06,0,1,9
"39357",8539,2018-07-24,0,1,9
"39358",8784,2017-10-19,226.65,1,12
"39359",8785,2018-02-12,105,1,9
"39360",8000,2018-04-17,0,1,11
"39361",8783,2018-04-17,784.23,1,10
"39362",8617,2017-12-03,0,1,16
"39363",8000,2018-03-20,0,1,9
"39364",8758,2018-02-28,0,1,9
"39365",8153,2018-05-12,0,1,8
"39366",8399,2018-07-02,0,1,7
"39367",8451,2018-05-16,0,1,9
"39368",8556,2018-05-29,0,1,13
"39369",8495,2017-12-31,0,1,13
"39370",7587,2018-03-14,410,1,10
"39371",8786,2017-12-28,0,1,13
"39372",8661,2018-04-02,500,1,9
"39373",8642,2018-04-03,0,1,10
"39374",8787,2018-01-26,425,1,13
"39375",8556,2018-02-03,0,1,15
"39376",7584,2017-12-20,0,1,15
"39377",8585,2018-03-28,0,1,10
"39378",8332,2018-03-28,0,1,12
"39379",8451,2018-05-17,0,1,8
"39380",7882,2017-10-09,0,1,16
"39381",7857,2017-10-09,0,1,17
"39382",8070,2018-03-19,0,1,9
"39383",8617,2017-11-14,0,1,14
"39384",7882,2017-10-05,0,1,13
"39385",8495,2018-02-16,0,1,11
"39386",8556,2017-10-26,0,1,12
"39387",8204,2018-07-15,0,1,9
"39388",8240,2018-03-10,0,1,11
"39389",8585,2018-07-23,0,1,8
"39390",8641,2018-01-14,400,1,9
"39391",8545,2018-07-08,0,1,15
"39392",8617,2018-04-30,0,1,12
"39393",8788,2018-01-27,100,1,14
"39394",8332,2018-05-28,0,1,10
"39395",8511,2018-05-12,0,1,9
"39396",8511,2018-05-01,0,1,8
"39397",7658,2018-01-28,0,1,10
"39398",7656,2018-05-28,0,1,8
"39399",8000,2018-07-15,0,1,9
"39400",8556,2018-05-16,0,1,9
"39401",8665,2018-06-23,0,1,9
"39402",8641,2017-12-31,350,1,9
"39403",8596,2018-03-31,0,1,11
"39404",8719,2018-07-15,0,1,11
"39405",8303,2018-07-12,0,1,16
"39406",8000,2017-10-04,0,1,11
"39407",8617,2017-11-10,0,1,14
"39408",8451,2018-07-10,0,1,8
"39409",8637,2018-06-24,0,1,7
"39410",8701,2018-05-15,0,1,9
"39411",8746,2018-05-13,0,1,8
"39412",8733,2017-11-04,150,1,14
"39413",8556,2018-05-15,0,1,8
"39414",8399,2018-01-15,0,1,11
"39415",8451,2018-07-26,0,1,8
"39416",8556,2018-05-06,0,1,9
"39417",8497,2018-06-04,0,1,7
"39418",8204,2018-04-17,0,1,11
"39419",8048,2018-01-22,178,1,12
"39420",8630,2017-10-29,0,1,13
"39421",8719,2018-06-23,0,1,11
"39422",8556,2018-02-24,0,1,11
"39423",8556,2018-06-30,0,1,8
"39424",8336,2018-05-19,0,1,8
"39425",8379,2017-10-31,400,1,14
"39426",8545,2018-07-23,0,1,13
"39427",8340,2018-03-16,0,1,14
"39428",8269,2018-07-23,0,1,14
"39429",8303,2018-07-09,0,1,10
"39430",8309,2017-12-06,0,1,15
"39431",8204,2018-04-30,0,1,9
"39432",8379,2017-12-15,0,1,13
"39433",8340,2018-05-15,0,1,13
"39434",8630,2017-10-26,0,1,15
"39435",8783,2017-11-02,300,1,11
"39436",8332,2018-01-30,0,1,14
"39437",8349,2018-07-24,0,1,8
"39438",8256,2018-06-26,0,1,9
"39439",8336,2018-03-13,0,1,11
"39440",8000,2017-10-17,0,1,12
"39441",8556,2018-06-23,0,1,8
"39442",8399,2018-01-17,0,1,11
"39443",8348,2018-04-24,0,1,10
"39444",8555,2017-12-20,0,1,13
"39445",8563,2018-02-26,0,1,15
"39446",8000,2018-06-27,0,1,8
"39447",8617,2017-12-15,0,1,14
"39448",8451,2018-06-26,0,1,9
"39449",8556,2018-03-10,0,1,11
"39450",8497,2018-07-12,0,1,7
"39451",8617,2017-11-15,0,1,13
"39452",8611,2017-11-29,0,1,13
"39453",8331,2018-02-24,0,1,11
"39454",8379,2017-12-22,0,1,12
"39455",8075,2018-05-29,0,1,10
"39456",7983,2017-10-03,0,1,14
"39457",8719,2018-07-21,0,1,17
"39458",8611,2017-12-23,0,1,15
"39459",8556,2018-04-24,0,1,9
"39460",8545,2018-07-03,0,1,13
"39461",7658,2018-02-21,0,1,9
"39462",8349,2017-12-11,0,1,16
"39463",8719,2018-06-25,0,1,8
"39464",8556,2018-02-05,0,1,11
"39465",8451,2018-07-12,0,1,9
"39466",8262,2018-03-28,0,1,16
"39467",8262,2018-05-12,0,1,13
"39468",8617,2018-03-16,0,1,13
"39469",8545,2018-03-29,0,1,10
"39470",8427,2018-03-19,372.36,1,11
"39471",8711,2017-12-07,0,1,15
"39472",8663,2018-02-12,400,1,15
"39473",8701,2018-07-23,0,1,8
"39474",8670,2017-12-06,0,1,16
"39475",7656,2017-09-28,0,1,9
"39476",8503,2018-01-15,0,1,13
"39477",7583,2018-01-07,0,1,10
"39478",8379,2017-11-17,0,1,13
"39479",8048,2017-12-19,533,1,12
"39480",8048,2017-10-13,220,1,11
"39481",8478,2018-05-28,0,1,12
"39482",8303,2018-04-23,0,1,10
"39483",8719,2018-04-15,0,1,12
"39484",8262,2018-05-15,0,1,14
"39485",8340,2018-03-14,0,1,11
"39486",8665,2018-05-12,0,1,9
"39487",8793,2018-03-27,229.67,1,10
"39488",8451,2018-07-16,0,1,8
"39489",8332,2018-02-16,0,1,11
"39490",8349,2018-04-01,0,1,12
"39491",8611,2017-10-31,0,1,12
"39492",8262,2018-05-14,0,1,12
"39493",8563,2017-12-03,0,1,13
"39494",8563,2018-01-05,0,1,12
"39495",8665,2018-06-02,0,1,8
"39496",8563,2018-02-19,0,1,12
"39497",7658,2018-03-06,0,1,8
"39498",8478,2018-05-30,0,1,13
"39499",8075,2018-04-25,0,1,9
"39500",8719,2018-07-12,0,1,13
"39501",8451,2018-04-09,0,1,9
"39502",8275,2017-11-29,200,1,16
"39503",8788,2018-03-29,0,1,9
"39504",8545,2018-07-02,0,1,13
"39505",8556,2018-07-04,0,1,8
"39506",8661,2018-05-07,0,1,9
"39507",8556,2017-11-05,0,1,12
"39508",7521,2017-12-07,0,1,17
"39509",8637,2018-05-02,0,1,8
"39510",8478,2018-04-07,0,1,12
"39511",8596,2018-04-29,120,1,9
"39512",8719,2018-04-12,0,1,12
"39513",8451,2018-04-18,0,1,10
"39514",7656,2017-10-06,0,1,16
"39515",8332,2017-11-16,0,1,15
"39516",8204,2018-07-11,0,1,9
"39517",8787,2018-02-26,0,1,15
"39518",8630,2017-11-17,0,1,15
"39519",8563,2018-02-25,0,1,12
"39520",7656,2018-06-05,0,1,7
"39521",8611,2017-11-12,0,1,15
"39522",8075,2017-11-21,450,1,17
"39523",8663,2018-02-15,0,1,11
"39524",8497,2018-05-02,0,1,8
"39525",8611,2017-11-12,500,1,15
"39526",8545,2018-07-15,0,1,12
"39527",8785,2018-02-14,391.52,1,9
"39528",8405,2018-04-12,0,1,12
"39529",8783,2018-03-06,551.16,1,11
"39530",8272,2018-02-12,0,1,10
"39531",8577,2018-05-16,1126.61,1,8
"39532",8545,2018-05-22,0,1,13
"39533",8303,2018-04-05,0,1,9
"39534",8303,2018-05-08,0,1,10
"39535",8794,2018-01-15,0,1,12
"39536",8495,NA,0,1,11
"39537",8611,2017-12-26,0,1,12
"39538",8256,2018-07-24,0,1,8
"39539",8269,2018-04-24,0,1,15
"39540",7656,2017-11-19,0,1,18
"39541",8545,2018-05-26,0,1,13
"39542",8701,2017-10-31,0,1,11
"39543",8617,2018-06-04,0,1,11
"39544",8451,2018-01-28,0,1,14
"39545",8016,2018-02-13,0,1,12
"39546",8204,2018-03-06,0,1,8
"39547",8648,2018-04-05,0,1,13
"39548",8545,2018-05-16,0,1,11
"39549",8701,2018-05-21,0,1,9
"39550",8256,2018-02-05,0,1,11
"39551",8783,2018-01-13,513.32,1,9
"39552",8611,2017-10-27,0,1,15
"39553",8379,2017-12-06,0,1,15
"39554",8331,2018-05-31,0,1,8
"39555",8363,2017-12-05,0,1,10
"39556",8665,2018-04-26,0,1,10
"39557",7521,2017-10-04,0,1,10
"39558",8787,2018-03-31,430,1,12
"39559",8451,2018-05-31,0,1,8
"39560",7658,2018-01-20,0,1,9
"39561",8701,2018-02-03,0,1,15
"39562",8299,2018-03-07,0,1,12
"39563",8299,2018-03-29,0,1,9
"39564",8616,2018-01-21,0,1,14
"39565",7587,2018-03-14,0,1,9
"39566",8048,2018-01-04,0,1,10
"39567",8269,2018-01-13,0,1,16
"39568",8340,2018-07-26,0,1,10
"39569",8327,2018-03-05,0,1,9
"39570",8399,2018-04-29,0,1,9
"39571",8563,2018-01-14,700,1,12
"39572",7811,2017-10-24,0,1,13
"39573",8796,2018-04-14,592.85,1,11
"39574",7656,2018-06-23,0,1,7
"39575",8340,2018-06-30,0,1,9
"39576",8688,2017-12-05,0,1,12
"39577",8577,2018-04-26,0,1,9
"39578",8262,2018-03-04,0,1,15
"39579",7313,2017-10-18,0,1,16
"39580",8616,2018-04-10,0,1,10
"39581",7521,2017-10-17,0,1,11
"39582",8556,2018-04-16,0,1,13
"39583",8794,2017-11-02,0,1,13
"39584",8478,2018-06-02,0,1,11
"39585",8733,2017-11-04,150,1,12
"39586",8630,2017-11-10,0,1,15
"39587",7658,2018-07-25,0,1,9
"39588",8511,2018-05-07,500,1,10
"39589",7658,2018-07-01,0,1,8
"39590",8478,2018-03-28,0,1,11
"39591",8332,NA,0,1,11
"39592",8000,2018-03-06,0,1,8
"39593",8332,2018-05-13,0,1,13
"39594",8787,2018-04-29,0,1,10
"39595",8733,2017-11-14,0,1,13
"39596",8665,2018-05-22,300,1,11
"39597",8563,2018-02-04,112,1,13
"39598",8733,2017-11-12,0,1,15
"39599",8299,2018-07-04,0,1,8
"39600",8596,2018-05-14,133.13,1,10
"39601",8798,2017-11-22,0,1,13
"39602",8798,2017-11-01,0,1,16
"39603",8637,2018-06-23,0,1,7
"39604",8545,2018-07-26,0,1,13
"39605",8545,2018-03-27,0,1,15
"39606",8349,2017-10-21,0,1,12
"39607",8269,2018-02-28,0,1,15
"39608",8262,2018-02-28,0,1,16
"39609",8016,2018-02-18,0,1,11
"39610",8711,2018-04-29,0,1,10
"39611",8543,2018-03-17,0,1,9
"39612",8545,2018-05-30,0,1,11
"39613",8545,2018-04-18,0,1,12
"39614",8478,2018-05-20,0,1,12
"39615",8651,2018-02-11,0,1,15
"39616",8616,2018-01-22,0,1,15
"39617",8478,2018-07-11,0,1,10
"39618",8256,2017-11-24,0,1,17
"39619",8340,2017-11-21,0,1,15
"39620",8269,2018-07-22,0,1,13
"39621",8665,2018-06-30,270,1,9
"39622",8563,2017-10-29,0,1,16
"39623",8379,2017-12-22,702.96,1,12
"39624",8637,2018-04-01,0,1,9
"39625",8652,2018-05-09,308.77,1,10
"39626",8637,2018-05-28,0,1,8
"39627",8478,2018-06-26,0,1,12
"39628",8299,2018-05-20,0,1,9
"39629",8665,2018-05-08,285,1,10
"39630",8651,2018-02-14,0,1,15
"39631",8701,2018-01-27,0,1,14
"39632",8637,2018-07-04,0,1,7
"39633",8787,2018-04-25,0,1,12
"39634",8787,2018-05-14,398.73,1,10
"39635",8661,2018-01-14,0,1,11
"39636",8256,2018-02-23,0,1,9
"39637",7521,2018-02-20,0,1,10
"39638",8205,2017-09-22,0,1,16
"39639",8665,2018-04-28,1000,1,9
"39640",8249,2018-07-27,0,1,9
"39641",7521,2017-10-21,0,1,10
"39642",8637,2018-04-07,0,1,8
"39643",8478,2018-07-02,0,1,12
"39644",8269,2017-10-18,0,1,15
"39645",8787,2018-03-27,0,1,11
"39646",8340,2018-02-24,0,1,12
"39647",8478,2018-07-26,0,1,10
"39648",8085,2018-02-04,0,1,12
"39649",8637,2018-05-15,0,1,7
"39650",8661,2018-05-28,500,1,9
"39651",8262,2018-03-15,0,1,16
"39652",8269,2018-05-02,0,1,14
"39653",8637,2018-05-30,0,1,7
"39654",8332,2018-03-15,0,1,11
"39655",8768,2018-03-14,0,1,10
"39656",8665,2018-05-19,0,1,9
"39657",8256,2017-12-01,0,1,12
"39658",7946,2017-10-25,0,1,13
"39659",7521,2017-10-05,0,1,9
